v3116	vTradingAgents
v1888	vSymposiumonComputerAnimation
v5258	vArtificialandComputationalIntelligenceinGames
v5709	vHEPML@NIPS
v5708	vProgrammingLogics
v5631	vBIOMET
v6855	vVisionBasedSystemsforUAVApplications
v5795	vPROFILES@ESWC
v3637	vArtificialIntelligenceintheGameDesignProcess
v109	vGRAPP
v107	vVEE
v106	vPSIVT
v105	vWICOW
v104	vWWW
v103	vWissensmanagement
v102	vWEBIST
v101	vWAW
v100	vAPWeb/WAIM
v3954	vSoftwareServiceandApplicationEngineering
v3955	vLogicProgramming,KnowledgeRepresentation,andNonmonotonicReasoning
v3956	vCTIC
v3957	vNetGCoop
v3950	vLogicandProgramSemantics
v3951	vCorrectReasoning
v3952	vTheMultivariateAlgorithmicRevolutionandBeyond
v3953	vLogicPrograms,NormsandAction
v3958	vACMDEV
v3959	vITCH
v2531	vIEEET.InstrumentationandMeasurement
v2530	vBIAA
v2533	vCartographica
v2532	vIJERTCS
v2535	vIJOCI
v2534	vIJMBL
v2537	vIJGC
v2536	vControlandIntelligentSystems
v2539	vACMTIST
v2538	vIJMDEM
v5797	vAIMashup@ESWC
v4076	vEST
v4077	vAIAI()
v4074	vNAACL(StudentResearchWorkshop)
v4075	vNAACL(Demos)
v4072	vWCCI
v4073	vCOMPARE
v4070	vSPLC()
v4071	vICWIT
v4078	vCBMI
v4079	vSocProS()
v3482	vAMCIS
v3483	vUCC
v3480	vFACS
v3481	vATS
v3486	vCogART
v3487	vISMISIndustrialSession
v3484	vEGVE/EuroVR
v3485	vSNPD(SelectedPapers)
v3488	vICLS
v3489	vICLS()
v3853	vInformationSecurity,CodingTheoryandRelatedCombinatorics
v3580	vRemoteSensingImageProcessing
v2286	vGIJahrestagung()
v2285	vICGT
v2284	vEuroPKI
v2283	vEKAW
v2281	vECCV()
v3854	vLogicsandLanguagesforReliabilityandSecurity
v3857	vBehaviourMonitoringandInterpretation
v3226	vGeospatialSemanticsandtheSemanticWeb
v3227	vTICTTL
v3224	vICFIE
v3225	vSIIT
v3222	vSYNASC
v3223	vCSISE()
v3220	vCADUI
v3221	vWEB
v3228	vCSEE()
v3229	vHPAGC
v7345	vVirtualCommunities,SocialNetworksandCollaboration
v7344	vPAAMSWorkshops
v7347	vIEEERFID
v7346	vSBAC-PADWorkshop
v7341	vROCKS
v7340	vTrustCom/ISPA/IUCC
v7343	vetvc
v7342	vESSoSDoctoralSymposium
v7349	vMMCH
v7348	vISD()
v929	vSIGDOC
v928	vMobiHeld
v925	vWREN
v924	vSIGCOMM
v927	vVISA
v926	vWOSN
v921	vSEUS
v920	vSoftwareEngineeringResearchandPractice
v923	vPRESTO
v922	vSID
v5138	vComputerVision,AReferenceGuide
v5139	vSimulaResearchLaboratory
v1169	vFoundationsandTrendsinRobotics
v1168	vFoundationsandTrendsinElectronicDesignAutomation
v5130	vAPSECWorkshops
v5131	vMPM@MoDELS
v5132	vAIRO@AI*IA
v1164	vIEEEPervasiveComputing
v5134	vWPMVP@PPoPP
v5135	vPPAA@PPoPP
v5136	vEALS
v5137	vIEEET.Systems,Man,andCybernetics:Systems
v4669	vICTD()
v4668	vPERFORM
v4663	vSR
v4662	vACAC
v4661	vIRPS
v4660	vPARMA-DITAM@HiPEAC
v4667	vORE
v4666	vISSNIP
v4665	vAustr.J.IntelligentInformationProcessingSystems
v4664	vTCC()
v2020	vISARCS
v5394	vBIOINFORMATICS
v5395	vIJCLCLP
v5396	vSIMPDA
v5397	vIJCCI(ECTA)
v5390	vCROWNCOM
v5391	vAutomotive-Safety&Security
v5392	vGU
v5393	vUAIApplicationWorkshops
v5398	vBSME
v5399	vCOMPMOD
v3456	vSemantice-Science
v3103	vLandmarkingandSegmentationofDCTImages
v1975	vISIPS
v3453	vWeb-BasedApplicationsinHealthcareandBiomedicine
v3100	vVisualObjectRecognition
v2984	vInteractiveLearningEnvironments
v2457	vREALWSN
v5051	vAP-BPM
v2454	vSEMCCO
v2455	vMASS
v2452	vGameSec
v2981	vJ.InformationSecurity
v2450	vLDTA
v3108	vBiomedicalTechnologyAssessment:TheQMethod
v3039	vCommunicationsandNetwork
v3038	vJ.GeographicInformationSystem
v3033	vJ.SignalandInformationProcessing
v3032	vDagstuhlManifestos
v3031	vInt.J.AppliedEarthObservationandGeoinformation
v3030	vAMMSE
v3037	vMultiple-ValuedLogicandSoftComputing
v3036	vWirelessEngineeringandTechnology
v3035	vIntelligentInformationManagement
v3034	vIJWMIP
v4447	vBIC-TA()
v4914	vSTAFDoctoralSymposium
v4917	vACC
v4444	vISSREWorkshops
v4443	vPRIMAWorkshops
v4910	vBuildSys@SenSys
v4441	veCrimeResearchersSummit
v4912	vUYMS
v4919	vPROMISE
v4918	vAiSoS
v4449	vKIT-Nachwuchswissenschaftler-Symposium
v4448	vEPEW/UKPEW
v312	vACMTrans.Comput.-Hum.Interact.
v313	vACMTrans.Comput.Log.
v310	vTheJournalofSupercomputing
v311	vIEEETrans.Knowl.DataEng.
v316	vACMTrans.DatabaseSyst.
v317	vACMTrans.Graph.
v314	vACMTrans.Comput.Syst.
v315	vACMTrans.DesignAutom.Electr.Syst.
v318	vACMTrans.Inf.Syst.
v319	vACMTrans.InternetTechn.
v2857	vSCIENCECHINAInformationSciences
v5677	vAdvancesinReal-TimeSystems
v2070	vReplication
v2071	vICOODB
v2072	vIALP
v2073	vNDT()
v2074	vNOTERE
v2075	vIC
v2076	vIC()
v2077	vIIR
v2078	vGeoinformatics
v2079	vI-SEMANTICS
v5945	vInformaticsinEducation
v5944	vFroCoS
v5235	vNOF
v5234	vDSAI
v7138	vGameAnalytics,MaximizingtheValueofPlayerData
v7139	vHandbookofResearchonComputationalandSystemsBiology
v7136	vUBICITEC
v5674	vCrowdMM@ACMMultimedia
v7134	vRecentAdvancesinComputationalOptimization
v7135	vRAAD
v7132	vSemanticSearchovertheWeb
v7133	vSWSH@ESWC
v7130	vFDIA
v5940	vCASoN
v6519	vAPSys
v6518	vInfoSecCD
v5231	vSpatialCognition&Computation
v6513	vUPINLBS
v6512	vLDKD
v6511	vDyNaK
v6510	veKNOW
v6517	vCIPLS
v6516	vCoSECiVi
v6515	vTE
v6514	vCPS-SPC@CCS
v5155	vConfigurationWorkshop
v4546	vBMSB
v4547	vIEEETrans.WirelessCommunications
v4544	vSMUC
v4545	vICMLC(CCISvolume)
v5899	vGTSE@ICSE
v5898	vFormaliSE
v5897	vWACVWorkshops
v5896	vMTD@ICSME
v5895	vSIAMConf.onControlanditsApplications
v5894	vEncyclopediaofInformationAssurance
v5893	vCloudComputingandDigitalMedia
v5892	vHealthcareDataAnalytics
v5891	vMiningUserGeneratedContent
v5890	vAIEDWorkshops
v4540	vGlobalSIP
v4017	vAUTOMATA&JAC
v5097	vHuman-ComputerInteraction
v5096	vIEEETrans.IndustrialElectronics
v5095	vSIGGRAPHPanels
v5094	vSIGGRAPHASIATechnicalBriefs
v5093	vSIGGRAPHASIAAutonomousVirtualHumansandSocialRobotforTelepresence
v5092	veNTERFACE
v5091	vKoliCalling
v5090	vFGIT-SIP
v5099	vICSH
v5098	vDC@PKDD/ECML
v554	vWSOM
v555	vIWCC
v556	vINTENSIVE
v557	vMCSS
v550	vCTW
v551	vGSN
v552	vZEUS
v553	vEATIS
v558	vFMN
v559	vISA
v6777	vWirelessNetworkPricing
v6776	vIntroductiontoNoise-ResilientComputing
v6775	vPacketswithDeadlines:AFrameworkforReal-TimeWirelessNetworks
v6774	vMS
v6773	vQuASoQ/WAWSE/CMSE@APSEC
v6772	vWCI
v6771	vCIBIM
v6770	vDecisionProceduresinSoftware,HardwareandBioware
v6779	vResilientArchitectureDesignforVoltageVariation
v6778	vBandwidthExtensionofSpeechUsingPerceptualCriteria
v5273	vJ.Log.Algebr.Meth.Program.
v5272	vICALP
v5271	vBioASQ@CLEF
v5270	vFDG
v1202	vAdv.DataAnalysisandClassification
v5276	vIFACHMS
v1200	vAnnualReviewsinControl
v5274	vMCSoC
v5279	vWASH
v5278	vACMTrans.EconomicsandComput.
v1208	vAlgorithmsforMolecularBiology
v1209	vCognition,Technology&Work
v1123	vJ.Intell.Inf.Syst.
v1122	vJournalofIntelligentandFuzzySystems
v1121	vJournalofGeographicalSystems
v1120	vJ.Exp.Theor.Artif.Intell.
v1127	vJournalofVisualizationandComputerAnimation
v1126	vJournalofQuantitativeLinguistics
v125	vWISEC
v124	vACHI
v127	vHEALTHINF
v126	vBIOSIGNALS
v121	vWSDM(LateBreaking-Results)
v1125	vJournalofObjectTechnology
v1856	vTAMODIA
v122	vWSDM
v1436	vICNP
v129	vICUIMC
v128	vBIODEVICES
v3932	vACAI
v3933	vISORCWorkshops
v3930	vAPWebWorkshops
v3931	vINFOCOMWorkshops
v3936	vROBIO
v3937	vWOOT
v3934	vEOOLT
v3935	vICTERI
v3938	vSCAI
v3939	vAFRICOMM
v2519	vGenomics,Proteomics&Bioinformatics
v2518	vAutomaticControlandComputerSciences
v2517	vJDIM
v2516	vJ.ComputinginHigherEducation
v2515	vAlgorithmicOperationsResearch
v2514	vIEEETransactionsonReliability
v2513	vIEEETransactionsonMultimedia
v2512	vSIGMETRICSPerformanceEvaluationReview
v2511	vTheNewReviewofHypermediaandMultimedia
v2510	vNotreDameJournalofFormalLogic
v7229	vKPDAYS
v4058	vEmbeddedSystemsDesignwiththeAtmelAVRMicrocontroller:PartII
v4059	vDevelopingEmbeddedSoftwareusingDaVinci&OMAPTechnology
v4054	vEmbeddedSystemsInterfacingforEngineersusingtheFreescaleHCSMicrocontrollerII:DigitalandAnalogHardwareInterfacing
v4055	vDigitalSystemVerification:ACombinedFormalMethodsandSimulationFramework
v4056	vTheFutureofPersonalInformationManagement,PartI:OurInformation,AlwaysandForever
v4057	vGraphMining:Laws,Tools,andCaseStudies
v4050	vDataProtectionfromInsiderThreats
v4051	vMiningHeterogeneousInformationNetworks:PrinciplesandMethodologies
v4052	vPragmaticElectricalEngineering:SystemsandInstruments
v699	vSymposiumonComputationalGeometry
v7222	vHuman-CentricDecision-MakingModelsforSocialSciences
v698	vCODES+ISSS
v7223	vDIACHRON@ESWC
v693	vDTMBIO
v692	vCIKM-SWSM
v4940	vAdvancedComputationalMethodsforKnowledgeEngineering
v690	vCIKM
v697	vCMSB
v4947	vRecentAdvancesinIntelligentEngineeringSystems
v5713	vHAS
v695	vCIKM-CNIKM
v4945	vE-LearningParadigmsandApplications
v3208	vPST
v3209	vCAiSEForum
v3204	vPACBB
v3205	vCICC
v3206	vCAIP()
v3207	vFPT
v3200	vROCLING(Posters)
v3201	vISESS
v3202	vESSCIRC
v3203	vICCCI()
v7587	vPrivateInformationRetrieval
v7586	vPrivacyforLocation-basedServices
v7585	vEthicsforBioengineers
v7584	vDFT-DomainBasedSingle-MicrophoneNoiseReductionforSpeechEnhancement
v7583	vSimilarityJoinsinRelationalDatabaseSystems
v7582	vSpeechRecognitionAlgorithmsBasedonWeightedFinite-StateTransducers
v7581	vProvenance:AnIntroductiontoPROV
v7580	vResource-OrientedArchitecturePatternsforWebsofData
v5716	vMODULARITY(Companion)
v7589	vStoringClockedProgramsInsideDNA:ASimplifyingFrameworkforNanocomputing
v7588	vIntroductiontoLogic
v5717	vSpace-EfficientDataStructures,Streams,andAlgorithms
v7363	vExaminingRobustnessandVulnerabilityofNetworkedSystems
v7362	vCyberSecurityandResiliencyPolicyFramework
v7361	vAdvancesonSuperellipticCurvesandtheirApplications
v7360	vComprehensiveApproachas"SineQuaNon"forCriticalInfrastructureProtection
v7367	vCS@HiPEAC
v7366	vRAPIDO@HiPEAC
v7365	vSoftwareSystemsSafety
v7364	vBestPracticesinComputerNetworkDefense
v7369	vEMO()
v7368	vCARTOCON
v6188	vInternationalConferenceonComputerRelatedKnowledgeICCRK',July-,Sousse,Tunisia
v6189	vSIGGRAPHASIADesigningToolsForCraftingInteractiveArtifacts
v6180	vHandbookofNaturalComputing
v6181	vICABD
v6182	vGI-Jahrestagung()
v6183	vAISS
v6184	vFeatureSelectionforDataandPatternRecognition
v6185	vWCSC
v6186	vNeuralConnectomics
v6187	vWEBIST(RevisedSelectedPapers)
v5113	vAccurateComputationofMathieuFunctions
v495	vMobiSys
v494	vMobiHoc
v497	vNOSSDAV
v496	vNDSS
v491	vLCTES
v490	vKDD
v69	vUNISCON
v492	vMCS
v67	vICSP
v66	vISPEC
v65	vInformatiktage
v64	vIFM
v499	vPLDI
v498	vPERSUASIVE
v61	vICFCA
v60	vICEIS
v6980	vBalkanCryptSec
v6981	vHealthCom
v949	vTPHOLs
v948	vTFM
v6984	vHealthcom
v6985	vVideoAnalyticsforBusinessIntelligence
v6986	vSoftwareandNetworkEngineering
v6987	vIETBiometrics
v943	vSPIRE
v942	vSPAA
v941	vIEEESymposiumonSecurityandPrivacy
v940	vSOSP
v947	vRichardTapiaCelebrationofDiversityinComputingConference
v946	vTABLEAUX
v945	vSWWS
v944	vSSS
v3791	vGraphDataManagement
v5117	vVision-BasedInteraction
v5115	vWhatisGlobalEngineeringEducationFor?TheMakingofInternationalEducators,PartI&II
v4601	vSIW@CCS
v4600	vAsiaPKC@AsiaCCS
v4603	vTrustED@CCS
v4602	vAISec@CCS
v4605	vWISCS@CCS
v4604	vSCC@ASIACCS
v4607	vIWIHC@ASIACCS
v4606	vMTD@CCS
v4609	vSEGS@CCS
v4608	vSPSM@CCS
v3051	vHandbookofSocialNetworkTechnologies
v3050	vEncyclopediaofMachineLearning
v3053	vNetworkPerformanceEngineering
v3052	vWikipedia
v3054	vGridandCloudDatabaseManagement
v3056	vSchemaMatchingandMapping
v3059	vSemanticWebInformationManagement
v3058	vDynamicallyReconfigurableSystems
v5651	vFIE
v5516	vWoWMoM
v5517	vAslibJ.Inf.Manag.
v5514	vCNS
v5515	vWF-IoT
v5512	vUSEWOD-PROFILES@ESWC
v5513	vCSoNet
v5510	vINFLOW
v5511	vTRIOS
v5518	vKESW
v5519	vDatabase
v3536	vNewDirectionsinWebDataManagement
v3537	vRobotics:ScienceandSystems
v3242	vIMIS
v4933	vCOMPSAC(StephenS.YauAcademicSymposium)
v4932	vJDFSL
v4931	vDaEng
v4930	vLSDS-IR@CIKM
v4937	vUITP
v4936	vGraMSec
v4935	vTextualInformationAccess:StatisticalModels
v4934	vDIFTS@FMCAD
v3532	vSupportingRealTimeDecision-Making
v4939	vTechnologiesofInclusiveWell-Being
v4938	vJ.MultimodalUserInterfaces
v3533	vDataMiningforSocialNetworkData
v3531	vDecisionSupport-AnExaminationoftheDSSDiscipline
v378	vQualityandReliabilityEng.Int.
v379	vComputerScienceReview
v3616	vConsensualProcesses
v370	vAutomatica
v371	vMultiagentandGridSystems
v372	vJCP
v373	vJSW
v374	vJCM
v375	vJournalofMultimedia
v376	vJTAER
v377	vFrontiersofComputerScienceinChina
v3614	vRecentDevelopmentsintheOrderedWeightedAveragingOperators
v3613	vFuzzyOptimization
v3960	vMSEPT
v2896	vComp.Med.Imag.andGraph.
v2897	vJ.Org.ComputingandE.Commerce
v2894	vAdv.inMM
v2895	vInformationandOrganization
v2892	vComputersinHumanBehavior
v2893	vComp.Int.andNeurosc.
v2890	vSymmetry
v2891	vSig.Proc.:ImageComm.
v3610	vMethodsforHandlingImperfectSpatialInformation
v6357	vAAAIFallSymposium:Robot-HumanTeamworkinDynamicAdverseEnvironment
v2898	vJ.StrategicInf.Sys.
v2899	vEURASIPJ.Adv.Sig.Proc.
v6604	vHandbookofGraphDrawingandVisualization
v6603	vHandbookofFiniteStateBasedModelsandApplications
v6602	vHandbookofSoftComputingforVideoSurveillance
v6601	vHandbookofMixedMembershipModelsandTheirApplications
v6600	vTheUniversalAccessHandbook
v2098	vInt.J.Hum.Comput.Interaction
v2099	vInt.JournalofNetworkManagement
v2096	vIJBIDM
v2097	vInt.J.Comput.Proc.OrientalLang.
v2094	vFirstMonday
v2095	vInternationalJournalofGeographicalInformationScience
v2092	vElectronicCommerceResearchandApplications
v2093	vEMISAForum
v2090	vACMCrossroads
v2091	vDatenbank-Spektrum
v7114	vComputerScience,TheHardware,SoftwareandHeartofIt
v7115	vLatinCloud
v7116	vEUSFLAT
v7117	vROMISEWinterSchool
v7110	vCTS@SIGSPATIAL
v7111	vCTS@GIS
v7112	vQUeST@GIS
v7113	vGEOCROWD
v7118	vCISR
v7119	vIJAPR
v4014	vDCM
v6571	vCIEL
v6570	vFormalismsforReuseandSystemsIntegration
v6573	vSWIS
v6572	vABP
v6575	vInt.J.ElectronicCommerce
v6574	vISDOC
v6577	vOpenStreetMapinGIScience
v6576	vPacificConferenceonComputerGraphicsandApplications
v6579	vEngineeringDependableSoftwareSystems
v6578	vIntelligentServiceRobotics
v7541	vSIoT
v7540	vSOCIETY
v5079	vWOD
v5078	vICCSA(Workshops/ShortPapers/Posters)
v5075	vACII()
v5074	vISD
v5077	vWiPSCE
v5076	vEvolvingSystems
v5071	vSupplyChainManagementUnderFuzziness
v5070	vComplexSystemModellingandControlThroughIntelligentSoftComputations
v5073	vICIMTH
v5072	vICAT-EGVE
v7097	vAnIntroductiontoConstraint-BasedTemporalReasoning
v7544	vSalience
v572	vYR-SOC
v573	vIEEEDataEng.Bull.
v570	vComputing
v571	vIEEECommunicationsSurveysandTutorials
v576	vGeoInformatica
v577	vGeneticProgrammingandEvolvableMachines
v574	vEgyptianComputerScienceJournal
v575	vFoundationsofComputationalMathematics
v578	vIEICETransactions
v579	vComputerScience-R&D
v6799	vHCOMP(WorksinProgress/Demos)
v6798	vEAIEndorsedTrans.SeriousGames
v6795	vGDN
v6794	vMRDM@ECIR
v6797	vFAA
v6796	vIMMERSCOM
v6791	vFuzzyLogicAugmentationofNature-InspiredOptimizationMetaheuristics
v6790	vIntelligentMonitoring,Control,andSecurityofCriticalInfrastructureSystems
v6793	vSCST@ECIR
v6792	vMulti-objectiveSwarmIntelligence
v5219	vAllertonConference
v5218	vGenderIT
v1228	vIJHPCA
v1229	vI.J.NetworkSecurity
v5211	vICPRAM
v5210	vEAIEndorsedTrans.CreativeTechnologies
v1226	vInternetResearch
v1227	vBioDataMining
v5215	vMKWI
v5214	vComputationalIntelligenceandEfficiencyinEngineeringSystems
v1222	vOCLCSystems&Services
v5216	vCultureComputing
v6999	vESPT@SC
v6998	vIEEETrans.AerospaceandElectronicSystems
v143	vIS-EUD
v142	vQI
v141	veTELEMED
v140	vISEC
v147	vBICoB
v146	vActesd'IC
v145	vESSoS
v144	vLocWeb
v149	vCIbSE
v148	vSYSTOR
v3918	vCAMP
v3919	vJBI
v7162	vBMCGenomics
v3910	vICCSCE
v3911	vCDC-ECE
v3912	vADCONS
v3913	vICEB
v3914	vHCIV
v3915	vJIST
v3916	vEDBT/ICDTWorkshoponLinkedWebDataManagement
v4038	vTheoreticalFoundationsforDigitalLibraries:TheS(Societies,Scenarios,Spaces,Structures,Streams)Approach
v4039	vBusinessProcesses:ADatabasePerspective
v4033	vArtificialIntelligence,EvolutionaryComputingandMetaheuristics
v4036	vPhilosophyandCognitiveScience
v4034	vDiscriminationandPrivacyintheInformationSociety
v4035	vPhilosophyandTheoryofArtificialIntelligence
v4353	vTheRealism-AntirealismDebateintheAgeofAlternativeLogics
v4352	vBeliefRevisionmeetsPhilosophyofScience
v4351	vBetweenLogicandReality
v3268	vWPMC
v3269	veScience
v3262	vPECCS
v3263	vCIG
v3260	vPRET
v3261	vAIS
v3266	vTPDL
v3267	vMobiHealth
v3264	vCLEF(NotebookPapers/Labs/Workshop)
v3265	vODR
v2791	vADNTIIC
v2790	vISIA
v2793	vBAIP
v2792	vNetsCars/NetsTrains
v2795	vCNSA
v2794	vICITST
v2797	vICGS
v2799	vFoVeOOS
v2798	vKnowledge-DrivenMultimediaInformationExtractionandOntologyEvolution
v7569	vISBA
v7568	vECIL
v7565	vNetworkedEmbeddedSystems
v7564	vBESC
v7567	vWebApps
v7566	vEmbeddedSystemsDesignandVerification
v7561	vHMWC
v7560	vHOTI
v7563	vWCIT
v7562	vONTO.COM/ODISE@FOIS
v7309	vMASPEGHI@ECOOP
v7308	vLinkedDataManagement
v7301	vCAiSE(Forum/DoctoralConsortium)
v7300	vIJMLO
v7303	vCIRAT
v7302	vCASC-J@IJCAR
v7305	vAdvancedSOAToolsandApplications
v7304	vQSWinet
v7307	vLargeScaleandBigData
v7306	vCIBCI
v2135	vJCIT
v2134	vEnterpriseIS
v2137	vIEEET.AutomationScienceandEngineering
v2136	vJDCTA
v2131	vIJWIN
v2130	vTheoryofComputing
v2133	vIJDSN
v2132	vBiosystems
v2139	vMarketingScience
v2138	vI.J.LawandInformationTechnology
v961	vWCCE
v960	vWABI
v963	vWebDB
v962	vDISC
v965	vWICSA/ECSA
v964	vWebIntelligence
v967	vWirtschaftsinformatik()
v966	vWIDM
v968	vWISE
v6968	vPMAM@PPoPP
v6969	vGPGPU@PPoPP
v6966	vBCSInternationalITConference
v6967	vEAIEndorsedTrans.e-Learning
v6964	vSoftComputingApplicationsinOptimization,Control,andRecognition
v6965	vAdvancesinProbabilisticDatabasesforUncertainInformationManagement
v6962	vINFOSCALE
v6963	vCICS
v6960	vAWC
v6961	vDC@CHItaly
v41	vEWSN
v40	vEvoBIO
v43	vFASE
v42	vEGC
v45	vWorkshopontheTheoryandPracticeofProvenance
v44	vFAST
v47	vFPGA
v46	vFOSSACS
v49	vACMGreatLakesSymposiumonVLSI
v48	vGILJahrestagung
v5686	vNIPSMini-SymposiumonCausalityinTimeSeries
v5687	vFSDM
v5684	vICMLOn-lineTradingofExplorationandExploitation
v5685	vYahoo!LearningtoRankChallenge
v5682	vICMLUnsupervisedandTransferLearning
v5683	vMLSB
v5680	vIntegratedComputer-AidedEngineering
v5681	vWAPA
v5688	vWiMobCity@MobiHoc
v5689	vPRNI
v6942	vLinkedOpenData
v6943	vSecureandTrustworthyServiceComposition
v4629	vSmartObjects@MobiCom
v4628	vSRIF@MobiCom
v4627	vCHANTS@MobiCom
v4626	vHotPlanet@MobiCom
v4625	vMCS@MobiCom
v4624	vVLCS@MobiCom
v4623	vCHANTS@MOBICOM
v4622	vS@MOBICOM
v4621	vS@MobiCom
v4620	vWiNTECH@MOBICOM
v3078	vSoftComputingforRecognitionBasedonBiometrics
v3077	vFromSociologytoComputinginSocialNetworks
v3076	vCounterterrorismandOpenSourceIntelligence
v3075	vNewTrendsinDataWarehousingandDataAnalysis
v3074	vKnowledgeManagementandOrganizationalLearning
v3073	vTheFourthParadigm
v3072	vImageRegistrationforRemoteSensing
v3070	vGeometricAlgebraComputing
v6852	vSoftComputingforBusinessIntelligence
v5538	vDesignofIntelligentSystemsBasedonFuzzyLogic,NeuralNetworksandNature-InspiredOptimization
v5539	vComputationalIntelligence,MedicineandBiology-SelectedLinks
v5534	vGlottometrics
v5535	vWRT@SPLASH
v5536	vPSP
v5537	vMobileDeLi
v5530	vOdyssey
v5531	vIMBSA
v5532	vRecentContributionstoQuantitativeLinguistics
v5533	vSequencesinLanguageandText
v4959	vBrainles@MICCAI
v4958	vCDMRI/MMBC@MICCAI
v4489	vLDAV
v4488	vICML()
v680	vWESS
v4482	vGreenCom/iThings/CPScom
v682	vAISec
v4952	vHandbookofMemeticAlgorithms
v684	vCDES
v685	vCDVE
v4957	vMICCAI
v687	vCHES
v356	vIJCINI
v357	vAdvancesinEngineeringSoftware
v354	vIJSTM
v355	vIJBRA
v352	vJ.NetworkandComputerApplications
v353	vAppliedOntology
v350	vTKDD
v351	vTWEB
v5877	vISIC
v358	vIJAHUC
v359	vIJBIS
v5876	vWEA
v5871	vSIGSIM-PADS
v5654	vTheInfluenceofTechnologyonSocialNetworkAnalysisandMining
v2451	vRFIDSec
v5657	vSoftComputing:StateoftheArtTheoryandNovelApplications
v5656	vComputationalApproachestoAssistiveTechnologiesforPeoplewithDisabilities
v4876	vMergingLanguagesandEngineering:PartneringAcrosstheDisciplines
v4877	vACSSC
v2306	vIWLCS
v4874	vApplicationsofAffineandWeylGeometry
v4875	vPhotonicNetworkCommunications
v4872	vAAAISpringSymposium:TrustandAutonomousSystems
v4873	vAAAISpringSymposium:IntelligentWebServicesMeetSocialComputing
v4706	vMES@ISCA
v4707	vOpenSym
v3384	vACFIE
v7172	vFoundationsandTrendsinSystemsandControl
v7173	vSCAN
v7170	vNiM-ALP@MoDELS
v7171	vDChanges
v7176	vGlobalizingDomain-SpecificLanguages
v1583	vACRI
v7174	vGOL
v7175	vSMARTCOMPWorkshops
v7178	vUIMA@GSCL
v7179	vChallenge+DC@RuleML
v3382	vWCNIS
v6236	vPDeS
v6541	vAdvancesandApplicationsofAutomataonWordsandTrees
v6234	vSPLST
v6235	vIT@LIA@AI*IA
v6232	vIEEETrans.FuzzySystems
v2210	vEuropeanandChineseCognitiveStylesandTheirImpactonTeachingMathematics
v6233	vSLaTE
v6230	vReflectionsontheHistoryofComputersinEducation
v6231	vReflectionsontheHistoryofComputing
v5730	vTheoriesandSimulationsofComplexSocialSystems
v1996	vEUROSEC
v5470	vReConFig
v1994	vIUCS
v5472	vCAL
v1993	vInt.Conf.InteractionSciences
v6229	vCIMI
v6228	vModelingParadigmsandAnalysisofDiseaseTrasmissionModels
v6559	vSLAM@ACMMultimedia
v6558	vImmersiveME@ACMMultimedia
v6225	vITST
v6224	vIWOST-
v6227	vSAVCBS
v6226	vModel-BasedEngineeringofEmbeddedSystems
v6221	vDICE
v6220	vAsiaJCIS
v6551	vIOV
v6550	vKONT/KPP
v5059	vSPLASH(CompanionVolume)
v5058	vReliableComputing
v1798	vMSN
v1799	vNAA
v1028	vMACE
v1029	vOSC
v5053	vSIGGRAPHCourses
v5052	vSIGGRAPHAsiaSymposiumonEducation
v1796	vMoDELSWorkshops
v1025	vICSC
v5057	vICIAPWorkshops
v1023	vGlobe
v1792	vMMB/DFT
v1793	vMMM-ACNS
v518	vSIGMODConference
v519	vSoftwareComposition
v510	vSEDE
v511	vSEKE
v512	vSFM
v513	vSmartGraphics
v514	vCPR
v516	vSIGIR
v517	vSIGMETRICS/Performance
v1248	vComputationalIntelligenceandBioengineering
v1249	vHandbookofSatisfiability
v1242	vREWERSE
v1243	vMultimodalCorpora
v1240	vMulti-ObjectiveSwarmIntelligentSystem
v1241	vIntelligentandSoftComputinginInfrastructureSystemsEngineering
v1246	vAdvancesinUbiquitousUserModelling
v1247	vHumanMachineInteraction
v1244	vRobustandOnlineLarge-ScaleOptimization
v1245	vArtificialIntelligence:AnInternationalPerspective
v169	vAppl.Intell.
v168	vAnn.PureAppl.Logic
v161	vArtif.Intell.
v160	vAdvancedEngineeringInformatics
v163	vAIEDAM
v162	vAICommun.
v165	vAISoc.
v164	vArtif.Intell.Law
v167	vIEEEAnnalsoftheHistoryofComputing
v166	vAlgorithmica
v5237	vTEMU
v5236	vEncyclopediaofSoftwareEngineering
v5947	vIWIL@LPAR
v5946	vLPAR(Yogyakarta)
v5233	vANT/MobiWIS
v5232	vCSER
v5943	vCompIMAGESpecialTrack
v5230	vMICROWorkshops
v5949	vAPF
v5948	vESSEM@AAMAS
v5239	vEssaysinProduction,ProjectPlanningandScheduling
v5238	vCIVTS
v4010	vComputability
v4011	vWS-FMDS
v4012	vHSB
v4013	vACCAT
v4542	vInt.J.ComputationalIntelligenceSystems
v4015	vSYNT
v4016	vEXPRESS/SOS
v4541	vF-IDE
v4018	vSIGBEDReview
v4548	vCo-HPC@SC
v4549	viWOAR
v2387	vOperationalResearch
v3790	vHandbookofAmbientAssistedLiving
v2381	vISManagement
v3240	vVirtualRealities
v3241	vModel-BasedEngineeringofEmbeddedReal-TimeSystems
v3534	vNonlinearDynamicsinHumanBehavior
v3243	vDET
v3244	vCONTEXT
v3245	vTREC
v3246	vSemanticMininginBiomedicine
v3247	vTSP
v3248	vEuroSPI
v3249	vICTSS
v3538	vComputationalOptimizationandApplicationsinEngineeringandIndustry
